,shotgun,no_huddle,ydstogo,yardline_100,half_seconds_remaining,pass_length,score_differential,fg_prob,td_prob,ep,third_down_converted
44,1,1,12,53.0,188.0,2,-44.0,0.2017388245065565,0.20122961981992024,0.8965081504262209,0.0
46,1,0,4,29.0,1596.0,2,0.0,0.4522317542881023,0.3875463868489215,3.228297168908658,1.0
48,1,0,4,56.0,782.0,2,0.0,0.26730880231739645,0.35580109596657783,1.5977181560826814,1.0
49,0,0,1,40.0,671.0,2,0.0,0.3197927545772156,0.462203878018353,3.3400382348701663,1.0
50,1,0,20,21.0,483.0,2,0.0,0.5221371728937954,0.2792286903445839,2.86742448763932,0.0
51,1,0,16,81.0,350.0,2,-3.0,0.09994637985472016,0.14297287430312186,-0.9080935799461044,0.0
52,1,0,12,66.0,86.0,1,-10.0,0.142537111139817,0.1013277265550412,0.6209341162614856,1.0
54,1,0,16,39.0,1502.0,2,-7.0,0.4275850729750634,0.30933840799601464,2.0618694751034754,0.0
55,1,1,7,43.0,1325.0,2,-4.0,0.377833848837281,0.35507152620477017,2.22742917180858,0.0
56,1,0,8,48.0,1212.0,1,4.0,0.34569084220285073,0.34118684334731525,1.8093153282283336,0.0
57,1,0,10,75.0,1123.0,2,-4.0,0.17239137031843502,0.2456747020924339,-0.7426016484636675,0.0
58,1,0,13,54.0,999.0,2,4.0,0.3091728051405389,0.3004124452940537,1.0829516433942272,0.0
59,0,0,5,80.0,927.0,2,-4.0,0.14110929284568202,0.2572100908136594,-0.7027820065622103,1.0
60,1,0,20,72.0,864.0,2,-4.0,0.18812713205696246,0.21897642520002708,-0.763677606135104,0.0
61,1,0,7,63.0,746.0,1,4.0,0.2296370103701763,0.2988249963686069,0.6783515237011073,0.0
62,1,0,5,69.0,486.0,2,-4.0,0.1669163785001602,0.2598744754606417,0.3666228611822058,0.0
63,1,0,10,64.0,292.0,2,4.0,0.1646894228018982,0.20267894002487208,0.3637591072647701,0.0
64,1,0,6,36.0,120.0,2,-4.0,0.28005883063869397,0.2533738270949165,1.962279462522734,0.0
68,1,0,2,67.0,1413.0,2,0.0,0.20322931118941548,0.3708920431135365,0.9761165204961402,1.0
69,1,0,3,17.0,1175.0,1,0.0,0.508332971930719,0.3918497037368583,3.767299312422709,0.0
70,1,0,4,53.0,782.0,1,-3.0,0.2862622126601021,0.36376032178562906,1.8346155365680847,1.0
71,1,0,2,70.0,537.0,2,0.0,0.15981071029379468,0.3131225198883765,0.8032699857535746,1.0
72,1,0,6,9.0,287.0,2,0.0,0.5239241984917137,0.3107819267465945,3.4114567500786586,1.0
73,1,0,1,6.0,59.0,2,-13.0,0.514896614239936,0.2601631233919725,3.277835728159628,1.0
74,1,0,12,77.0,1496.0,2,-9.0,0.1621890097837872,0.2259863070308141,-1.1629514434976602,0.0
75,1,0,1,66.0,1368.0,1,9.0,0.19847850983954635,0.4204666025018405,1.5552595223332784,0.0
76,1,0,8,73.0,1257.0,2,-9.0,0.18292499422134048,0.26538939233009057,-0.4619219041272511,0.0
77,1,0,6,50.0,1086.0,1,9.0,0.3243419134086105,0.3545770341762016,1.8326371618696653,1.0
78,1,0,4,59.0,858.0,2,16.0,0.2523345516963515,0.3510627572884397,1.3523431670534936,1.0
79,1,0,4,13.0,602.0,2,-23.0,0.5250027143087157,0.3612790786360669,3.693234096422678,0.0
83,1,0,12,21.0,1618.0,1,0.0,0.5427354483398277,0.3170740056529299,3.114274331354804,1.0
84,1,0,6,43.0,1248.0,2,-7.0,0.37344314741351897,0.3647142552922365,2.32017861401448,0.0
85,1,0,6,90.0,1152.0,2,7.0,0.10173971551237836,0.20604455420240744,-1.7859701309157336,0.0
87,1,0,14,19.0,548.0,2,-11.0,0.5323346087449753,0.2996618840319211,3.0986031004199983,0.0
88,1,0,5,77.0,493.0,2,8.0,0.1296171241194733,0.22832603492618364,-0.2463667715301392,1.0
89,1,0,10,70.0,443.0,1,8.0,0.1607173045269466,0.2160955428932016,-0.05321796940180179,0.0
90,1,0,4,74.0,277.0,2,8.0,0.11038820144210802,0.19685388448500424,0.1174141516745748,0.0
92,1,0,12,74.0,1722.0,2,-15.0,0.1775733433979684,0.2347113457907813,-0.950295963762708,0.0
93,1,1,8,64.0,286.0,2,-14.0,0.16165857663529254,0.20972321704901745,0.4532331917642836,0.0
95,1,0,7,78.0,1347.0,2,0.0,0.1554490394583726,0.2508029214597152,-0.8828899861307946,0.0
96,1,0,6,30.0,1144.0,2,0.0,0.4586897261438151,0.36747939663525103,3.0693746940924296,0.0
98,1,0,7,54.0,493.0,2,-7.0,0.2604720092478301,0.29702947282363024,1.3518293900114848,1.0
99,1,0,6,39.0,409.0,2,-7.0,0.3443682558738025,0.3237030516202104,2.347789936007532,1.0
103,1,0,9,74.0,1767.0,2,-7.0,0.1760588807911382,0.2487134736507285,-0.7905756424794042,0.0
105,0,0,1,16.0,1255.0,2,10.0,0.4637281615186,0.4549360190542432,4.1646789659237005,1.0
106,1,0,8,73.0,900.0,2,10.0,0.17860618648244986,0.2617396218027667,-0.3410876796720748,0.0
107,1,0,11,39.0,837.0,2,10.0,0.4088365322909156,0.3291735396593436,2.3125502575877492,0.0
108,1,0,9,74.0,441.0,2,7.0,0.1399299049598223,0.20518960184813487,-0.29311470074265644,0.0
110,1,0,6,50.0,120.0,2,7.0,0.1902916857056348,0.21376256549625253,1.197363445634548,0.0
112,1,0,4,28.0,1529.0,1,0.0,0.4582966503939562,0.3874483422126396,3.2797785954021963,0.0
113,1,0,7,65.0,1399.0,2,-3.0,0.2295505788734169,0.3024839893758066,0.3462959201562046,0.0
114,1,0,3,3.0,1015.0,2,3.0,0.3845620344837356,0.5684227601404372,4.930463499437372,0.0
115,1,0,3,55.0,502.0,1,-4.0,0.24150661765453826,0.3414014107169258,1.7167197469221618,0.0
117,1,1,3,68.0,1731.0,1,4.0,0.20163223763822835,0.33663808756495983,0.5117852067960047,0.0
118,1,0,4,45.0,1634.0,2,-4.0,0.3496694349237604,0.3833396992456475,2.3200371228013315,0.0
121,1,0,6,85.0,664.0,2,7.0,0.11050755646844364,0.21001709753452028,-1.0776314189121026,1.0
122,1,0,21,23.0,275.0,2,7.0,0.4629394050796757,0.2539087544296145,2.538405081247564,0.0
123,1,0,7,57.0,195.0,2,-10.0,0.17525458519080278,0.2111018741616748,0.8623670705817109,0.0
124,1,0,10,62.0,50.0,2,-10.0,0.1482400348414796,0.10351505588230256,0.7335316035272403,1.0
125,1,0,12,24.0,1410.0,2,0.0,0.5234448775563124,0.3222017093588013,3.0238676592902123,0.0
126,1,0,2,52.0,1263.0,2,-3.0,0.2882216869614516,0.4188969468251815,2.284243884257988,1.0
130,1,0,5,73.0,528.0,2,7.0,0.15192923546146747,0.25133313799437346,0.050078622561309016,1.0
131,1,0,3,38.0,310.0,2,7.0,0.31125739738222963,0.3401418555123891,2.5354965759650443,1.0
132,1,0,5,20.0,191.0,2,7.0,0.4165865185051644,0.30660339633148953,2.9502876705215786,0.0
135,1,1,4,14.0,1418.0,2,6.0,0.5390057073827468,0.3681438283089378,3.716229396983747,1.0
137,1,0,4,69.0,1115.0,1,6.0,0.1991953150562684,0.3211360586693566,0.4064290034379838,1.0
139,1,1,2,67.0,607.0,1,-1.0,0.18143527715248567,0.3387131433921575,1.0684219828234756,0.0
140,1,0,8,57.0,417.0,2,1.0,0.22962551645400395,0.2663590363368803,1.0149382075110562,1.0
141,1,0,10,21.0,248.0,2,1.0,0.44842172543301095,0.2842201826437717,2.807601237673426,0.0
142,1,0,10,75.0,227.0,2,-4.0,0.10188054607321932,0.14889671164992116,-0.2720411036926762,1.0
143,1,1,2,55.0,150.0,2,-4.0,0.16040427292069487,0.25196476415810504,1.3678401517468557,1.0
144,1,0,15,30.0,40.0,2,-4.0,0.3806156578245036,0.14733466604530546,1.9311490647324467,0.0
145,1,0,2,67.0,1717.0,2,0.0,0.20243704437667773,0.3662995159753391,0.8864720127512409,0.0
147,1,0,10,74.0,1031.0,2,0.0,0.17699193985846576,0.24900518223150925,-0.6159022576213284,0.0
148,1,0,2,80.0,932.0,1,0.0,0.13631083776722447,0.3082864194162067,-0.1122764429181391,1.0
152,1,0,7,86.0,1181.0,1,-14.0,0.11804626407703785,0.21654053186350955,-1.5481882274085097,1.0
153,1,0,4,80.0,1026.0,2,14.0,0.14174336151794378,0.2715544234133401,-0.6018984959689666,1.0
154,1,0,4,68.0,909.0,2,14.0,0.2010256814746305,0.32097006602240497,0.5488806135991833,1.0
156,1,0,13,89.0,536.0,2,14.0,0.0891337897240543,0.15073536769276422,-1.5930773049699447,0.0
158,1,0,10,23.0,478.0,2,-14.0,0.4844953304570049,0.3146848204013108,3.0151904608346785,0.0
159,1,0,1,86.0,236.0,2,7.0,0.06244906148734699,0.1860636454169028,0.013199275772371566,1.0
160,1,0,7,68.0,60.0,2,0.0,0.12080799245850167,0.10064473612468136,0.6003470724009405,1.0
161,0,0,1,66.0,534.0,1,0.0,0.17035776791313695,0.3694632581755084,1.5218669109373426,0.0
162,1,0,30,82.0,374.0,2,0.0,0.10053280767152596,0.12586285921934653,-1.242875846398114,0.0
163,1,0,11,82.0,290.0,2,0.0,0.08737607680333406,0.13888786526966818,-0.7368565553872795,0.0
164,1,0,9,30.0,114.0,2,0.0,0.4151150292051304,0.18086268150567456,2.2531968266524154,0.0
165,1,0,10,68.0,96.0,1,0.0,0.13506725157747124,0.10335021988918444,0.5947266407663279,0.0
167,1,0,8,31.0,1503.0,2,-6.0,0.4637663026206502,0.34906439630301456,2.8535987370839715,0.0
169,1,0,11,30.0,974.0,2,-10.0,0.4764525343627224,0.3325007221557901,2.825533213252408,0.0
171,1,0,10,36.0,162.0,2,1.0,0.3057617736551161,0.2449717240443148,1.896189184066489,0.0
172,1,0,14,79.0,69.0,2,-4.0,0.08431482349708509,0.07070087705376064,0.1678778861063937,0.0
173,1,0,4,26.0,1161.0,2,-11.0,0.4685373727345634,0.3880429185702946,3.3979802352120876,0.0
174,1,0,13,89.0,1074.0,1,11.0,0.10586363499296744,0.17633777278919274,-2.0884731762702544,1.0
175,1,0,5,66.0,897.0,1,-18.0,0.21458290174198166,0.3152787754801605,0.593407292224176,1.0
176,1,0,2,20.0,729.0,1,-18.0,0.4631195194861623,0.4166230660540952,3.811929469051756,1.0
177,1,0,6,73.0,641.0,2,10.0,0.16369298317800596,0.2585847537272404,-0.08168748035820128,0.0
178,1,0,2,27.0,356.0,2,-17.0,0.38097280641660575,0.38592406529775336,3.2943248047239715,0.0
179,1,0,10,75.0,205.0,2,9.0,0.09794628409120107,0.1432354912865421,-0.25773383518173176,0.0
181,1,0,6,61.0,1648.0,1,0.0,0.2522765750778943,0.32179076497422404,0.7487582640361519,0.0
183,1,0,3,61.0,1186.0,2,0.0,0.2423158530144747,0.3686762924293285,1.3115325216469809,0.0
185,1,0,17,17.0,848.0,2,0.0,0.6682349519257943,0.27293105097865,3.678682271815214,0.0
186,1,0,9,74.0,494.0,2,-4.0,0.14665182694104456,0.2147260023487542,-0.3205699679084095,0.0
187,1,0,6,33.0,334.0,1,4.0,0.3696824604769988,0.3173829354547214,2.5716277475532494,0.0
189,1,0,3,87.0,1625.0,2,7.0,0.11143099709559973,0.25030824442706506,-1.2701867084984786,1.0
191,1,0,5,63.0,1138.0,1,0.0,0.2372606699154709,0.3305503990560472,0.8170556591970068,0.0
192,1,0,10,31.0,702.0,2,-4.0,0.4541383605416276,0.3317042793594094,2.781245430876236,1.0
196,1,0,12,63.0,1081.0,2,0.0,0.2467938273181457,0.2801991714226753,0.2951475469458777,0.0
197,1,0,10,86.0,758.0,2,0.0,0.1118491407560842,0.19089494539018664,-1.50838662249744,0.0
198,1,0,2,27.0,652.0,2,0.0,0.4183128554716773,0.4202348245871403,3.575674098480268,1.0
199,1,0,7,67.0,355.0,1,7.0,0.15913942367448525,0.2227346146544805,0.3326253653249178,0.0
200,1,0,3,17.0,35.0,2,7.0,0.4524081074947414,0.20931413781551728,2.682537744498489,1.0
202,1,0,5,80.0,1312.0,2,10.0,0.14424525319898965,0.2600933814528041,-0.8473111106761946,0.0
203,1,0,11,30.0,1108.0,2,-10.0,0.4789142486100038,0.3329609168702424,2.8194943933693426,0.0
205,1,0,23,61.0,166.0,2,-8.0,0.1550184648497933,0.1502110956148441,0.2067847287286101,0.0
209,1,0,7,70.0,719.0,2,7.0,0.18645536320802025,0.2705699320564622,0.06636903017001439,1.0
210,1,0,4,53.0,613.0,2,7.0,0.2728983287832676,0.34843142820293577,1.7839410845219812,0.0
213,1,0,2,4.0,12.0,2,14.0,0.5318620991083592,0.2215896142106657,3.0613298028233813,1.0
214,1,0,3,41.0,1683.0,2,-21.0,0.3672006197826585,0.4043977747805487,2.724508175858346,0.0
215,0,0,14,96.0,1645.0,2,21.0,0.07985600523422927,0.1433328576270553,-2.841054506839604,0.0
216,1,0,11,70.0,1584.0,1,-21.0,0.20158309604149727,0.2566507827831452,-0.471938643286405,0.0
217,1,0,12,34.0,849.0,2,21.0,0.4473926130978951,0.3265452670717445,2.5741604409000374,1.0
218,1,0,6,13.0,740.0,2,21.0,0.5504894215944407,0.3429712156939223,3.605507294124784,0.0
220,1,0,7,7.0,209.0,2,-18.0,0.4904507670093117,0.3777849978391752,3.9423933181796462,0.0
221,0,0,9,92.0,120.0,2,18.0,0.04184595600147257,0.0817856620611186,-0.7923135478008198,0.0
222,1,1,4,54.0,63.0,2,-18.0,0.190879047514262,0.14610874591701245,1.2337281076653217,1.0
223,1,0,10,63.0,1713.0,2,0.0,0.2446796343086116,0.2848801484673843,0.22427948899960448,0.0
225,1,0,4,27.0,987.0,2,7.0,0.4598211885785407,0.38865565078977976,3.366497529451884,1.0
226,1,0,3,3.0,916.0,2,7.0,0.3834172440195877,0.5683115103885714,4.92870380794908,0.0
227,1,0,6,71.0,811.0,2,-10.0,0.1845070729897861,0.2812419029190187,0.04471383016074858,0.0
229,1,0,13,46.0,456.0,2,10.0,0.3203943610174184,0.27933343416647594,1.6123678515432074,0.0
231,1,0,5,74.0,120.0,1,10.0,0.08334158312977978,0.14163482779765366,0.041419658278512905,0.0
232,1,1,9,74.0,79.0,2,-10.0,0.10308428082134354,0.08876202561557202,0.3885341234721694,1.0
233,1,0,19,70.0,50.0,2,-10.0,0.11418159415380882,0.07756665270410484,0.3716615167452856,0.0
234,1,0,9,15.0,1466.0,2,16.0,0.5675941889429209,0.3248009671061384,3.4200808838193657,0.0
235,1,0,1,60.0,1381.0,2,-19.0,0.22896295649877085,0.4419152026954993,2.065113356354792,1.0
236,1,1,9,23.0,1126.0,1,-19.0,0.5175915150318392,0.3384037505254275,3.1983063779586747,0.0
238,1,0,14,85.0,986.0,2,-16.0,0.12198386025614227,0.18816409199893408,-1.7601161716934872,1.0
241,1,0,7,49.0,208.0,2,2.0,0.22632754095226035,0.2408171030426708,1.3616542654265718,1.0
242,1,0,2,14.0,167.0,2,2.0,0.4196977043880337,0.3495979659678712,3.3885762515604685,0.0
243,1,0,10,75.0,149.0,2,-5.0,0.08782112504297611,0.12863109953468302,-0.22243876107865634,1.0
244,1,0,9,81.0,110.0,2,-2.0,0.08593736095738709,0.08238300676871534,0.19622643443940602,0.0
245,1,0,10,54.0,70.0,2,-2.0,0.2036111978482701,0.12556868783547528,1.0833488918327578,0.0
247,1,0,6,70.0,1698.0,2,-6.0,0.1968059916773806,0.28810588969320633,-0.1279750680088707,1.0
250,1,0,7,14.0,1205.0,2,-6.0,0.5616707900955483,0.3382596836757712,3.5485188497733438,1.0
253,1,0,6,51.0,517.0,2,4.0,0.28140740023178096,0.31747559041533474,1.6657385887683067,1.0
254,1,0,7,80.0,212.0,1,-4.0,0.08122137295981849,0.13954452739717693,-0.3874422638167323,0.0
255,1,0,3,3.0,21.0,2,-11.0,0.4220297494266448,0.3728730295725569,3.8032413113444665,0.0
256,1,1,7,26.0,1015.0,2,-23.0,0.4877345996316427,0.35550409151054546,3.18348800493432,0.0
257,1,1,2,41.0,821.0,2,-30.0,0.3448611385226545,0.4281237310534391,3.0095956271243223,1.0
258,1,1,5,9.0,657.0,2,-30.0,0.5606345537555394,0.34355838493477464,3.718742503976587,0.0
260,1,1,1,35.0,409.0,2,-30.0,0.3188352826592722,0.42969640824808414,3.310950471284668,0.0
262,1,0,21,96.0,1314.0,2,7.0,0.08051504183441592,0.1325786862156883,-2.9202937459658056,0.0
263,1,0,7,60.0,1047.0,2,0.0,0.25966049485519976,0.3198600820741518,0.9025525537338756,1.0
264,1,0,10,49.0,934.0,2,0.0,0.3386275642222925,0.3245686154798365,1.6477240066369467,1.0
265,1,0,9,9.0,794.0,2,0.0,0.5815324928055646,0.3653083435955824,4.096582292711661,0.0
267,1,0,5,5.0,169.0,2,-3.0,0.4297386229907917,0.4304228288697174,4.13350107396668,0.0
268,1,1,13,53.0,65.0,2,0.0,0.21047223818224872,0.12016469248220693,1.0665415709383277,1.0
269,1,0,3,23.0,1582.0,2,-3.0,0.4767045397905378,0.3985956164444469,3.56853592350452,1.0
270,1,0,8,10.0,1451.0,2,-3.0,0.5905491118573886,0.3217353455807086,3.5731036660351223,0.0
271,1,0,15,75.0,1186.0,2,0.0,0.17439817510931194,0.22549180723163584,-1.003980374666794,0.0
273,1,0,3,37.0,569.0,2,7.0,0.3634870692907368,0.3882846273813371,2.9200725672591266,0.0
274,1,0,7,72.0,520.0,2,-10.0,0.1582162899666356,0.2381310714361354,-0.0483029252501781,1.0
275,1,0,7,68.0,446.0,2,10.0,0.1691882199220009,0.2398735125931243,0.2694059138332956,1.0
276,1,0,3,28.0,267.0,2,10.0,0.3671343054704191,0.34415050661751845,2.9454572264494967,1.0
278,1,1,1,66.0,54.0,2,-19.0,0.1152068605393968,0.14720397607520086,1.0144378540014434,1.0
280,1,0,11,70.0,1661.0,1,0.0,0.20113522498058628,0.25552635172858545,-0.4954560186284427,0.0
281,1,0,2,32.0,1293.0,2,7.0,0.4072092702779089,0.4340570381968773,3.4431315640658795,1.0
284,1,0,15,68.0,632.0,1,-21.0,0.1971010233051391,0.2322992408794469,-0.15995261321843454,1.0
285,1,0,9,62.0,408.0,1,14.0,0.19865030486606652,0.2421956946745061,0.5869284735475293,1.0
286,1,0,8,26.0,239.0,2,14.0,0.4019959995378721,0.29020353787888986,2.6439589135509665,1.0
288,1,0,1,1.0,12.0,2,-21.0,0.2508918009333673,0.5584590471310062,4.584920719205171,1.0
289,1,0,20,69.0,1730.0,2,14.0,0.21007829027423824,0.2278253511894399,-0.7717803666780523,0.0
290,1,0,12,65.0,1463.0,1,11.0,0.2344665856530329,0.2716276868916563,-0.00466779831724673,0.0
291,0,0,2,44.0,1308.0,2,-11.0,0.3361876700602929,0.4312196179868712,2.822335440405132,0.0
292,1,0,8,37.0,1188.0,2,11.0,0.4221181313000658,0.3517021661494932,2.5700428295371416,0.0
293,1,0,2,50.0,900.0,2,11.0,0.2941618802718384,0.4187687191287877,2.4585891059182656,0.0
295,1,0,12,18.0,224.0,2,5.0,0.4690289360697089,0.272059406549766,2.830480880537652,0.0
297,1,0,10,60.0,134.0,2,-11.0,0.1457381692044634,0.16935186837701846,0.5089850728053834,0.0
298,1,0,1,29.0,37.0,2,-11.0,0.3295149475598165,0.23773721798490946,2.481274431713338,1.0
301,1,0,11,64.0,925.0,1,0.0,0.2361688464694161,0.2791762620698151,0.29304485866249874,0.0
302,1,0,4,33.0,747.0,2,0.0,0.413505048172284,0.3860779606464099,3.0813744098046225,0.0
303,1,0,5,18.0,628.0,2,0.0,0.5070430119884365,0.3573946329388599,3.5098317854813224,1.0
304,1,0,2,90.0,1681.0,2,-7.0,0.0990554139562552,0.2560306776077761,-1.2967141038513552,0.0
305,1,0,12,60.0,1621.0,2,7.0,0.26753323605358303,0.2856070300930912,0.4276627808862989,1.0
306,1,0,14,49.0,1281.0,2,-14.0,0.3501515119098877,0.3070244112384294,1.4125395681712636,0.0
307,1,0,9,47.0,1053.0,2,14.0,0.3534875840096442,0.33562630135629024,1.8475415698353408,0.0
308,1,0,6,65.0,926.0,2,-14.0,0.22348459766416984,0.3094738023455056,0.5661680812774232,1.0
309,1,0,4,11.0,731.0,2,-14.0,0.5436444019993156,0.3614026662712482,3.769960617309591,1.0
311,1,0,12,55.0,293.0,2,14.0,0.21920248686856766,0.22485021145653492,0.8813966781041327,0.0
313,0,0,1,53.0,1653.0,2,0.0,0.2661718635048929,0.4575224427320988,2.541917245785924,1.0
314,1,0,2,27.0,1571.0,2,0.0,0.4370598200019936,0.4278600417181688,3.59921725383276,1.0
315,1,0,3,7.0,1470.0,2,0.0,0.5628123060604967,0.3686273816850994,3.9174581728541886,1.0
316,1,0,5,45.0,1340.0,2,-7.0,0.3555629367622362,0.3729097189888986,2.2613039786855764,0.0
317,1,0,6,86.0,1213.0,2,7.0,0.11782897532932865,0.2239341640669966,-1.4698772757739371,0.0
319,1,0,12,97.0,910.0,2,7.0,0.07608141011926041,0.14681987461025275,-2.52412716563331,1.0
320,1,0,4,37.0,797.0,2,7.0,0.39063115103156265,0.3874423039698338,2.892043989201839,0.0
322,1,0,6,71.0,339.0,1,-11.0,0.13592486845669774,0.20995859977640147,0.13073452873974767,0.0
323,1,0,15,68.0,126.0,2,-11.0,0.11029994548808844,0.13186132029415135,-0.015220495515978259,0.0
324,1,0,12,62.0,69.0,2,11.0,0.15701066852067488,0.1049736469078975,0.7387278909317685,0.0
325,1,0,1,76.0,29.0,1,-11.0,0.07448544187313524,0.11116305958093674,0.6215703353220265,1.0
326,1,0,10,91.0,1696.0,2,-11.0,0.09720851625907576,0.17457221968636644,-2.3285163782378238,1.0
327,1,0,5,53.0,1552.0,2,-11.0,0.3021293845261616,0.3564540137494444,1.5968396838557553,0.0
328,1,0,10,78.0,1466.0,2,11.0,0.1564402403256038,0.2312835393733793,-1.1386575657042006,0.0
329,1,0,7,26.0,1370.0,2,-11.0,0.4912009831414205,0.3544722502660877,3.1550152941873906,1.0
330,1,0,4,9.0,1249.0,2,-11.0,0.5645684270078662,0.35862015253484153,3.817284789321608,0.0
331,1,0,5,71.0,1186.0,2,8.0,0.19058144859587905,0.30006816832561045,0.05064611093578453,0.0
332,1,0,19,29.0,857.0,2,-8.0,0.4969083034991361,0.30119212336854284,2.6537002910789758,0.0
334,1,0,1,20.0,556.0,2,5.0,0.4216206069524641,0.448752901932444,3.9814372369883735,1.0
335,1,0,3,3.0,457.0,2,5.0,0.3708022834555271,0.5567575199968787,4.82463588223149,1.0
336,1,1,2,47.0,375.0,2,-12.0,0.2596950715010393,0.35819887288654123,2.3005846440406166,1.0
337,1,0,16,46.0,46.0,2,-12.0,0.2526000121240293,0.12331126425536802,1.2705435866456387,0.0
339,1,0,6,66.0,1505.0,1,0.0,0.22150593033444824,0.3064789398796207,0.31710700732453323,0.0
341,1,1,4,25.0,979.0,2,7.0,0.4716992758816316,0.3866433051351917,3.438876567450212,1.0
343,1,1,6,65.0,572.0,2,14.0,0.20097946748998607,0.28109543207084475,0.5948862094847479,0.0
344,1,0,7,75.0,376.0,2,14.0,0.12494076435190632,0.1977750016514016,-0.2130786817235022,0.0
345,1,0,7,55.0,118.0,1,-14.0,0.2157625841351588,0.1467836442837173,1.2297394729088058,1.0
346,1,0,4,69.0,1718.0,1,7.0,0.1989797906091529,0.31539179654256394,0.2273556319622332,0.0
347,1,0,5,50.0,1522.0,2,-7.0,0.32216357002166784,0.3631707360053267,1.8481359796397343,1.0
348,1,0,14,38.0,1414.0,1,-7.0,0.4316281861183066,0.3180861997901239,2.209386291467254,0.0
349,1,0,5,90.0,1318.0,2,7.0,0.10170770407317332,0.21401819762779944,-1.7455472068724482,0.0
350,1,0,22,87.0,962.0,2,4.0,0.11322980003740114,0.1620581264739868,-2.134289658534125,0.0
351,1,0,3,42.0,698.0,2,-3.0,0.34374964642808736,0.3952740819854497,2.7159026933220423,1.0
352,1,0,11,29.0,629.0,2,-3.0,0.4647920655543266,0.32250261653666784,2.8137197586317253,0.0
353,1,1,8,37.0,416.0,1,0.0,0.36727119405013736,0.3127242619743576,2.3533574748428814,0.0
355,1,1,6,71.0,33.0,2,-3.0,0.0995891469692574,0.0901887568202786,0.4897462415392784,1.0
356,1,0,14,79.0,1707.0,2,-7.0,0.15084476932935514,0.20781109354142246,-1.4998702518158349,0.0
357,1,0,17,79.0,1569.0,2,7.0,0.152000299482978,0.20081847200562,-1.5667724132667429,0.0
358,1,0,41,87.0,1314.0,2,-7.0,0.11434363747471395,0.13993454615310466,-2.5842910997153323,0.0
359,1,0,21,80.0,1179.0,2,7.0,0.14799321515976724,0.19101185614494984,-1.6397761237679032,0.0
361,1,0,8,45.0,858.0,1,-7.0,0.359142254064866,0.3417857790471449,2.064443407232169,0.0
364,1,0,7,36.0,23.0,2,-13.0,0.30554658708310817,0.15537075932139693,1.7555998658666598,1.0
365,1,0,8,53.0,1710.0,2,-13.0,0.310184228997022,0.32614435156081034,1.2800980069328765,0.0
366,1,0,7,34.0,1523.0,1,13.0,0.4394103054553741,0.357303726657676,2.7513505640239178,1.0
367,1,0,17,82.0,1367.0,2,-20.0,0.1375938469634966,0.19150024946564145,-1.7675937223224851,0.0
370,1,0,5,70.0,877.0,2,13.0,0.19102579085312293,0.2987397293200685,0.2314144765775603,1.0
371,1,0,10,35.0,545.0,1,-13.0,0.4096649310977673,0.31971803919473807,2.4932615070603417,0.0
372,1,0,5,60.0,440.0,2,13.0,0.20962442542100984,0.28434166871474625,1.0371671120468589,0.0
375,1,0,13,78.0,1614.0,1,-7.0,0.15647547187290742,0.21656561155204387,-1.338447895396676,0.0
376,1,0,5,31.0,1216.0,2,-14.0,0.4465460465890138,0.3785030297357698,3.09464886960294,0.0
377,1,0,5,5.0,1049.0,2,14.0,0.4821838628742173,0.4711402106562762,4.539190108256408,1.0
378,1,0,1,32.0,522.0,2,-14.0,0.3513442508406118,0.4506139626749153,3.578707068061884,1.0
379,1,0,12,59.0,206.0,2,8.0,0.1720738276247002,0.1882273481640364,0.5587222508739149,0.0
380,1,0,10,14.0,24.0,2,-8.0,0.5034067460281394,0.1674909090119172,2.5388411506056157,1.0
381,1,0,1,26.0,1480.0,2,-7.0,0.41322623614596027,0.4701838286618784,3.9247017169981513,1.0
382,1,0,3,68.0,1017.0,2,-7.0,0.20032912287286908,0.34124971411780863,0.7126189768978209,0.0
383,1,0,20,69.0,633.0,2,-12.0,0.19293347405352854,0.21579111616554167,-0.3949719703735655,0.0
384,1,0,25,74.0,602.0,2,-12.0,0.16228953826749334,0.1862237166019137,-0.8974746511659255,0.0
385,1,1,3,13.0,247.0,2,-12.0,0.462292179293086,0.3438513932590647,3.44984076056742,0.0
386,1,0,1,1.0,166.0,2,-12.0,0.18430486482649186,0.7027379804829611,5.313685412154025,0.0
387,1,0,8,53.0,1686.0,2,0.0,0.3103063055009853,0.32649311252523017,1.2864828018420231,0.0
389,1,0,3,69.0,1185.0,2,0.0,0.1967390168762212,0.3387505584690125,0.5776001267388378,1.0
392,1,0,6,59.0,671.0,1,-7.0,0.2471973024029289,0.31423215636467705,1.1050712714187725,0.0
393,1,1,2,74.0,587.0,2,7.0,0.14618940304840058,0.3042778122128793,0.4860134622568471,1.0
395,1,0,2,54.0,117.0,2,14.0,0.20658354258249595,0.1858981208814688,1.5427967096239124,1.0
396,1,0,4,74.0,1512.0,2,14.0,0.17265492211791178,0.2973780180461341,-0.19301500649462253,1.0
397,1,1,1,55.0,1418.0,2,14.0,0.25541195672370737,0.4558181461158986,2.448364759563788,0.0
398,1,0,10,70.0,1275.0,2,-14.0,0.2018548837872272,0.2651279847452395,-0.3181376223579184,0.0
399,1,0,15,43.0,778.0,1,-14.0,0.38403175966383774,0.3062569592546225,1.8901931229530948,1.0
400,1,0,22,37.0,619.0,1,-14.0,0.4247097871039446,0.2833229336117801,2.08459111494182,0.0
