,shotgun,no_huddle,ydstogo,yardline_100,play_type,half_seconds_remaining,down,score_differential,fg_prob,td_prob,ep,third_down_converted
18,1,0,9,59.0,pass,367.0,3.0,0.0,0.20853855278316927,0.2430087040581015,0.7844461692357233,0.0
19,1,0,17,87.0,pass,544.0,3.0,3.0,0.09716683482027336,0.149525914988368,-1.5951267565833982,0.0
20,1,0,10,11.0,pass,90.0,3.0,-6.0,0.5651529632301717,0.1791797770593277,2.809323296048522,0.0
21,1,0,9,9.0,pass,178.0,3.0,-4.0,0.5197656574057858,0.3322160219003604,3.7115475081031013,1.0
22,1,0,12,51.0,pass,1750.0,3.0,-11.0,0.33127909051727744,0.3066060102281432,1.2122066343951063,0.0
23,0,0,23,77.0,pass,1254.0,3.0,0.0,0.16441432376629145,0.1978750089019254,-1.4501671433572685,0.0
24,1,0,4,50.0,pass,1606.0,3.0,2.0,0.3170194983097576,0.375772898084534,1.956147091219731,0.0
25,1,0,1,43.0,pass,17.0,3.0,-4.0,0.22092665234441408,0.1980222192310691,1.8227740612278365,0.0
26,0,0,12,41.0,pass,420.0,3.0,17.0,0.3484151405149387,0.2868095251655264,1.94766217105166,0.0
27,0,0,10,98.0,pass,1506.0,3.0,3.0,0.07432349429902786,0.14952657238845432,-2.783597203322129,1.0
28,1,1,1,54.0,pass,1409.0,3.0,7.0,0.2607592383163001,0.458337960684145,2.5241913767319866,1.0
29,1,0,6,72.0,pass,737.0,3.0,3.0,0.17538574518025346,0.2720694663515782,-0.02390354538054762,0.0
30,1,0,7,70.0,pass,639.0,3.0,-12.0,0.18062324107358604,0.2626974555358098,0.0855828987264966,1.0
31,1,0,5,45.0,pass,781.0,3.0,-13.0,0.3436221433448739,0.3660995704140672,2.2949862641275334,1.0
32,1,0,10,94.0,pass,206.0,3.0,11.0,0.04657680623962378,0.0913672856569668,-1.0746702381502993,1.0
33,1,0,7,43.0,pass,1046.0,3.0,10.0,0.3752391035418288,0.3554122511792822,2.2671874943935864,0.0
34,1,0,6,51.0,pass,65.0,3.0,3.0,0.21536838523772686,0.14303637908018996,1.2863915241000647,0.0
35,1,1,5,48.0,pass,1716.0,3.0,0.0,0.33500418975333085,0.3641543796889996,1.9573958070269124,1.0
36,1,1,7,77.0,pass,1749.0,3.0,0.0,0.1589300906491532,0.24964569787618202,-0.9158512235511616,0.0
37,1,0,5,80.0,pass,345.0,3.0,21.0,0.09937075589394724,0.18412081764433527,-0.3655016262620441,0.0
38,1,0,9,79.0,pass,1507.0,3.0,-7.0,0.1508095935230038,0.2318561870083913,-1.181493645299347,0.0
39,1,0,4,25.0,pass,1439.0,3.0,0.0,0.4762298410159408,0.3853370691014652,3.4064049917685386,1.0
40,1,0,9,74.0,pass,1118.0,3.0,-5.0,0.1773677839446323,0.255180072189579,-0.5831047086989051,0.0
41,1,0,7,39.0,pass,27.0,3.0,3.0,0.28409475616304536,0.15130347738848274,1.6439417364978597,0.0
42,1,0,10,80.0,pass,55.0,3.0,-1.0,0.07678275322552035,0.07081037816097882,0.18241456906068965,1.0
43,0,0,10,57.0,pass,893.0,3.0,0.0,0.28093974455705395,0.30507901133724874,0.9845583962622456,0.0
44,1,0,6,76.0,pass,1725.0,3.0,0.0,0.16358825820405049,0.26255570192758776,-0.7163128819872304,1.0
45,1,0,3,10.0,pass,505.0,3.0,-8.0,0.5212284615088556,0.3674404295086909,3.79210498437096,1.0
46,1,0,4,44.0,pass,653.0,3.0,-4.0,0.33504309963214074,0.3717921122877754,2.4310637795111885,1.0
47,1,0,4,71.0,pass,115.0,3.0,5.0,0.12189876681589401,0.1211780380559768,0.6833346145686597,0.0
48,1,0,8,24.0,pass,850.0,3.0,-10.0,0.5007364024118075,0.3445048722397169,3.2030741608936184,0.0
49,1,0,1,72.0,pass,1353.0,3.0,-7.0,0.16974012040615774,0.39470375449472617,1.0094169178854655,1.0
50,1,0,8,15.0,pass,813.0,3.0,-7.0,0.5539738309340184,0.3319704487820553,3.4785818980386876,1.0
51,1,0,1,30.0,pass,189.0,3.0,-2.0,0.3005876025013096,0.3772971856416957,3.0686853897070203,1.0
52,1,0,5,9.0,pass,509.0,3.0,-5.0,0.5494325305883413,0.3380987682681198,3.6592489646258395,0.0
53,1,0,5,16.0,pass,268.0,3.0,0.0,0.4663441955636651,0.32194407917441764,3.2384600857003942,0.0
54,1,0,21,59.0,pass,1280.0,3.0,-42.0,0.28179251820587103,0.2621288004533397,0.29430739719693744,0.0
55,1,0,7,90.0,pass,1350.0,3.0,0.0,0.10203424496564406,0.1981639833786393,-1.9493911775742632,1.0
56,1,0,15,50.0,pass,1603.0,3.0,0.0,0.34332432680401165,0.29808612354413605,1.2137289926446078,0.0
57,1,1,3,78.0,pass,57.0,3.0,-17.0,0.07910272821693964,0.09392029522502864,0.4201693764781639,1.0
58,0,0,21,66.0,pass,513.0,3.0,-20.0,0.1982651938383899,0.2099926116478036,-0.12581132770384573,0.0
59,1,0,5,48.0,pass,1640.0,3.0,0.0,0.33526019446627553,0.3652128040568724,1.9756733072685524,0.0
60,1,0,6,71.0,pass,727.0,3.0,0.0,0.1802127211567756,0.2753460906336622,0.0670681055600808,1.0
61,1,0,17,71.0,pass,908.0,3.0,-24.0,0.1947302847864042,0.2316093410383071,-0.6007522592075103,0.0
62,0,0,10,20.0,pass,253.0,3.0,20.0,0.4572729999163879,0.28534383164865285,2.8567441390926365,1.0
63,1,0,7,58.0,pass,157.0,3.0,-8.0,0.1593958038609775,0.19519926397985274,0.7592826770103809,0.0
64,1,0,7,8.0,pass,1078.0,3.0,-11.0,0.5928726572474255,0.32658504517551856,3.6712448899298673,0.0
65,1,0,9,55.0,pass,1382.0,3.0,-7.0,0.2993192234720156,0.3186471537618282,1.1219646409083717,1.0
66,1,0,6,87.0,pass,260.0,3.0,-14.0,0.06734959246120878,0.13352510276849675,-0.7253097802672905,0.0
67,1,0,17,79.0,pass,1573.0,3.0,0.0,0.15197859276726627,0.2007671964184845,-1.5679864741952465,0.0
68,1,0,7,17.0,pass,895.0,3.0,4.0,0.5395697122824992,0.34335771951527355,3.4781843734253948,1.0
69,0,0,1,1.0,pass,1277.0,3.0,-20.0,0.20337830041629185,0.7515970406604461,5.677265499414724,1.0
70,1,0,5,5.0,pass,201.0,3.0,-7.0,0.4353051139521989,0.4356057920970833,4.183789521925348,0.0
71,1,0,16,81.0,pass,1726.0,3.0,0.0,0.1407539696059432,0.19370142223629172,-1.7577083989327351,0.0
72,1,0,7,47.0,pass,1285.0,3.0,0.0,0.35002819630464554,0.35031905922688816,1.9446829188902948,1.0
73,0,0,2,31.0,pass,585.0,3.0,-10.0,0.3888350147707511,0.4163244142332384,3.3850768179676534,1.0
74,1,0,6,48.0,pass,311.0,3.0,7.0,0.2597152349431837,0.2813499272940649,1.6512217740101478,0.0
75,0,0,9,14.0,pass,455.0,3.0,-1.0,0.5367524111887095,0.3111668608821834,3.3325940109659715,0.0
76,1,1,6,53.0,pass,1672.0,3.0,-19.0,0.30518112788012425,0.34375350024218954,1.4582968474551108,1.0
77,1,0,10,71.0,pass,162.0,3.0,-14.0,0.1045551624810581,0.1439052538126493,-0.0411818240469537,1.0
78,1,0,11,34.0,pass,382.0,3.0,4.0,0.3899920226299031,0.29438775851797033,2.3558440354719417,1.0
79,1,0,7,90.0,pass,1544.0,3.0,3.0,0.1014996139192989,0.19605256142656324,-2.0126638114443822,0.0
80,1,0,5,75.0,pass,1726.0,3.0,-3.0,0.16785848274848894,0.27691142435875066,-0.5034810656832354,0.0
81,1,0,4,56.0,pass,516.0,3.0,-7.0,0.2422851482023657,0.32491613397568525,1.5027141300077704,1.0
82,1,0,7,46.0,pass,1296.0,3.0,-3.0,0.3569912032686269,0.3516977524102031,2.0174760932903992,0.0
83,1,0,10,70.0,pass,1624.0,3.0,0.0,0.2007737818935894,0.2611311037825643,-0.4259970345094837,1.0
84,1,0,10,46.0,pass,8.0,3.0,-3.0,0.2264540226606473,0.12362418563426927,1.23979156100452,0.0
85,1,0,5,65.0,pass,1688.0,3.0,3.0,0.22485057871113606,0.3181365316472811,0.4750864183718484,1.0
86,0,0,9,27.0,pass,753.0,3.0,-4.0,0.4810193074105281,0.3380846611098899,3.0222235401007667,0.0
87,1,0,8,8.0,pass,1066.0,3.0,-10.0,0.5672176841481289,0.38569810474618704,4.19145772169313,0.0
88,1,0,17,77.0,pass,1323.0,3.0,-13.0,0.1636999866383062,0.21114725776289134,-1.3071251223729694,0.0
89,1,0,2,50.0,pass,1058.0,3.0,0.0,0.2979809859011606,0.422323907874034,2.4569636900413308,0.0
90,1,1,2,48.0,pass,860.0,3.0,-11.0,0.3046040791354633,0.42090478897987343,2.590530584842976,1.0
91,1,0,6,87.0,pass,706.0,3.0,-28.0,0.10479343742370804,0.20516912747393584,-1.2691075573527162,0.0
92,1,0,5,6.0,pass,1114.0,3.0,0.0,0.588795471755036,0.3400619113356628,3.7978523746447928,0.0
93,1,0,2,14.0,pass,278.0,3.0,-19.0,0.4470535933318533,0.3712235310538248,3.597783045894759,0.0
94,0,0,2,72.0,pass,1760.0,3.0,21.0,0.1762117035901158,0.3440541937686385,0.3951908864551745,0.0
95,1,0,8,73.0,pass,900.0,3.0,10.0,0.17860618648244986,0.2617396218027667,-0.3410876796720748,0.0
96,0,0,2,31.0,pass,239.0,3.0,0.0,0.3277237969188675,0.3543256041034896,2.8957246767938614,1.0
97,0,0,6,50.0,pass,446.0,3.0,6.0,0.2762430582353606,0.3074819053632539,1.6793972377555983,1.0
98,1,0,5,15.0,pass,120.0,3.0,0.0,0.4286633769770955,0.2926068816638388,2.9764893414143385,1.0
99,0,0,1,1.0,pass,900.0,3.0,25.0,0.2013359492637825,0.7519840565595746,5.682497331652613,1.0
100,1,0,7,75.0,pass,411.0,3.0,-7.0,0.12997141725955458,0.2055357634727028,-0.2297613575898652,0.0
101,1,0,10,69.0,pass,1292.0,3.0,20.0,0.20794337919362665,0.2688062920693612,-0.2273766668557533,0.0
102,1,0,17,57.0,pass,900.0,3.0,-23.0,0.2884433251214045,0.27636399629062525,0.6861772088455449,0.0
103,1,0,13,34.0,pass,1600.0,3.0,-4.0,0.4581411871795446,0.32128250814642856,2.4600539439819817,1.0
104,1,0,5,51.0,pass,333.0,3.0,17.0,0.2427923674345768,0.287417369053199,1.5649747523215682,1.0
105,1,0,11,83.0,pass,1720.0,3.0,19.0,0.1306862122885432,0.2026476080781362,-1.724208499341208,0.0
106,1,0,16,60.0,pass,905.0,3.0,1.0,0.2665209612117161,0.27129196526581983,0.4484683586724052,1.0
107,1,0,3,35.0,pass,682.0,3.0,-4.0,0.3867247503639802,0.399258235526793,3.087646861923504,1.0
108,1,0,5,70.0,pass,517.0,3.0,-11.0,0.16566248766413552,0.2617123864231909,0.2886511826696483,0.0
109,1,0,8,50.0,pass,1591.0,3.0,0.0,0.3317660642818639,0.3341439050920457,1.5646597410300818,1.0
110,0,0,8,33.0,pass,1239.0,3.0,0.0,0.4496330672394104,0.35165687335472257,2.7884605083052176,1.0
111,1,0,12,18.0,pass,17.0,3.0,-3.0,0.4683926614204111,0.15884372934876045,2.353044092326817,1.0
112,1,0,7,18.0,pass,1329.0,3.0,0.0,0.5396171889748396,0.34450527927644425,3.4356198036226853,1.0
113,1,0,7,24.0,pass,1114.0,3.0,-7.0,0.5017879830577071,0.35362507786524056,3.2564401494609565,0.0
114,1,1,10,38.0,pass,1340.0,3.0,0.0,0.4224262973251819,0.3376892930770179,2.3809389164121533,0.0
115,1,0,7,67.0,pass,446.0,3.0,3.0,0.1745362361651785,0.24365960732228964,0.3445426572858024,1.0
116,1,0,16,79.0,pass,500.0,3.0,9.0,0.12606867506701788,0.17411345005232046,-0.9677996161089768,0.0
117,1,0,12,72.0,pass,841.0,3.0,-6.0,0.1847460377982278,0.2426993394463537,-0.4668366526529948,0.0
118,1,0,6,37.0,pass,774.0,3.0,-14.0,0.4020394559219189,0.3626633410391151,2.701397126469752,0.0
119,1,0,3,50.0,pass,41.0,3.0,0.0,0.20235116578892004,0.15590875191316336,1.3883397979864305,0.0
120,0,0,2,19.0,pass,1177.0,3.0,17.0,0.4794197979474156,0.419350809989528,3.865785389926455,1.0
121,1,0,9,57.0,pass,1678.0,3.0,0.0,0.28437147292765075,0.3096512839763991,0.8624194806966978,0.0
122,1,0,14,90.0,pass,1293.0,3.0,-11.0,0.102385538909814,0.16915807065149074,-2.29696165894277,0.0
123,1,1,3,71.0,pass,581.0,3.0,-22.0,0.16319983903972218,0.2947938903129824,0.4942485805035886,0.0
124,1,1,6,30.0,pass,897.0,3.0,3.0,0.4536343476710883,0.365963859330424,3.0731673624352633,1.0
125,1,0,5,35.0,pass,1714.0,3.0,0.0,0.4218078212548747,0.3750500668735923,2.8169837907773125,0.0
126,1,1,10,27.0,pass,464.0,3.0,14.0,0.4544237644600589,0.3141053042857337,2.8334842973497434,0.0
127,1,0,10,51.0,pass,313.0,3.0,-4.0,0.2482226599402601,0.2497138365062658,1.2432213033892343,0.0
128,1,0,5,60.0,pass,1365.0,3.0,-13.0,0.2569224326237465,0.3395450066206718,1.0338949500954666,1.0
129,1,0,13,81.0,pass,1145.0,3.0,0.0,0.14198650452740605,0.20857588376590014,-1.4514757125877502,0.0
130,1,0,6,22.0,pass,1506.0,3.0,0.0,0.5103647336628938,0.3576491171063195,3.347000347879085,0.0
131,1,0,4,37.0,pass,717.0,3.0,-7.0,0.38586008666330585,0.3835726257574349,2.8700553579808283,0.0
132,1,0,5,28.0,pass,1619.0,3.0,11.0,0.4666995316364098,0.3733990285152176,3.17389707500546,0.0
133,0,0,10,55.0,pass,1050.0,3.0,7.0,0.2989052693886918,0.31331827901108905,1.1352560175574586,1.0
134,1,0,6,65.0,pass,19.0,3.0,-3.0,0.11953590041257675,0.09870164311176506,0.6554713396115335,0.0
135,1,0,2,51.0,pass,1664.0,3.0,0.0,0.29444520655137724,0.4166492980967453,2.2711007236206013,1.0
136,1,0,8,38.0,pass,1248.0,3.0,3.0,0.4156889063863633,0.3511482624273029,2.5013965064147223,0.0
137,1,0,6,64.0,pass,1100.0,3.0,1.0,0.23296048312937265,0.31609532265529955,0.6192758220676293,1.0
138,1,0,2,48.0,pass,859.0,3.0,13.0,0.30456482461113216,0.4208623883850544,2.5903979775715444,0.0
139,1,0,3,10.0,pass,475.0,3.0,4.0,0.5181936444240343,0.3656095181679291,3.773144481062416,1.0
140,1,0,12,49.0,pass,45.0,3.0,7.0,0.22691210475314555,0.12417007460040158,1.1916859473867722,0.0
141,1,0,3,26.0,pass,1607.0,3.0,0.0,0.4592558005446287,0.401952844128206,3.4639881534913792,1.0
142,1,0,10,23.0,pass,1523.0,3.0,-21.0,0.523493046170387,0.3301622697971641,3.1175700044075016,0.0
143,1,0,10,93.0,pass,281.0,3.0,-13.0,0.05572029367313868,0.10739985382385643,-1.2086706123064457,1.0
144,1,0,7,72.0,pass,245.0,3.0,-4.0,0.1153637938162053,0.17498258972022893,0.014533467972369653,0.0
145,1,1,13,81.0,pass,234.0,3.0,-24.0,0.08306166902272254,0.12518431036422906,-0.6682897275944032,0.0
146,1,0,5,70.0,pass,1048.0,3.0,-7.0,0.1948993942019197,0.3033345524162775,0.1860293833869442,1.0
147,1,0,8,95.0,pass,493.0,3.0,8.0,0.06744098366744307,0.14047000575077054,-1.6704123221031981,0.0
148,1,0,3,62.0,pass,323.0,3.0,-1.0,0.17085194367448436,0.27048502165405586,1.0429691634476728,0.0
149,1,0,10,48.0,pass,1340.0,3.0,3.0,0.3509329152052936,0.3274408418241939,1.6625052161294689,1.0
150,1,0,10,49.0,pass,400.0,3.0,-3.0,0.28274278348459164,0.2751066635522585,1.4711322569425629,0.0
151,1,0,4,58.0,pass,859.0,3.0,-3.0,0.25854753737238845,0.35417832814459377,1.4366152518960182,1.0
152,1,0,10,73.0,pass,992.0,3.0,0.0,0.18201163870817474,0.2524157137625304,-0.5085638957734608,0.0
153,1,0,7,21.0,pass,692.0,3.0,14.0,0.5065312808678087,0.34486021832861863,3.325651877208581,0.0
154,1,0,10,87.0,pass,367.0,3.0,-9.0,0.08043351602686187,0.1409584144483459,-1.0867703913362758,0.0
155,1,0,3,83.0,pass,1405.0,3.0,-14.0,0.12849949609188602,0.27302471016305485,-0.8284878375582796,1.0
156,1,0,7,77.0,pass,1085.0,3.0,-7.0,0.1597413524624641,0.2556520318242045,-0.6980475014369434,0.0
157,0,0,6,6.0,pass,635.0,3.0,-17.0,0.5066036445657832,0.4340829023139609,4.363364947050928,1.0
158,1,0,11,81.0,pass,1757.0,3.0,0.0,0.1400141725512941,0.2102824834083601,-1.5579451742315753,0.0
159,1,0,10,39.0,pass,251.0,3.0,17.0,0.31461920739477794,0.26337415877213594,1.904983919262281,0.0
160,1,0,2,85.0,pass,1083.0,3.0,0.0,0.1177857450907186,0.2865779375021353,-0.6305889660516772,0.0
161,1,0,7,20.0,pass,963.0,3.0,3.0,0.5235398630800823,0.3483058607357116,3.394617190326647,0.0
162,1,0,14,92.0,pass,412.0,3.0,38.0,0.07032647675139639,0.12284771203682715,-1.57060923950825,1.0
163,1,0,7,7.0,pass,23.0,3.0,-6.0,0.5427026623698535,0.2442589632884127,3.2695319014079183,1.0
164,1,0,13,13.0,pass,26.0,3.0,-14.0,0.5982428936043671,0.17250257618941767,2.9327470630609795,0.0
165,1,0,21,91.0,pass,325.0,3.0,3.0,0.0656489213450313,0.10288177516808668,-1.469664777358712,0.0
166,1,0,3,53.0,pass,7.0,3.0,0.0,0.16941171477912326,0.13685681071611774,1.1668303805356273,0.0
167,1,0,7,51.0,pass,216.0,3.0,13.0,0.21625165828560536,0.2372685034177684,1.2533835045506758,1.0
168,1,0,7,30.0,pass,750.0,3.0,-4.0,0.4523516471361213,0.3533722296085766,2.9875400102987437,1.0
169,1,0,10,46.0,pass,124.0,3.0,10.0,0.22215438054260447,0.2079669882277452,1.2590208531667275,0.0
170,1,0,1,55.0,pass,205.0,3.0,-9.0,0.16609752749518214,0.3067158020671247,1.7689424076967393,1.0
171,1,0,14,74.0,pass,1048.0,3.0,-10.0,0.17880117247658187,0.2322685840567965,-0.8206317409223722,1.0
172,1,0,19,78.0,pass,251.0,3.0,17.0,0.0969453207467104,0.12749617490127085,-0.6716638084829811,0.0
173,1,0,8,54.0,pass,1597.0,3.0,0.0,0.3037523407008665,0.3253904911700277,1.222969639350008,0.0
174,1,0,8,73.0,pass,142.0,3.0,8.0,0.0924641204223929,0.13842317666850493,-0.06064675703709144,1.0
175,1,0,16,86.0,pass,1368.0,3.0,-10.0,0.11893086937992227,0.1786128225920454,-2.07295447020093,0.0
176,1,0,4,25.0,pass,548.0,3.0,20.0,0.4476754822544686,0.3714285834174316,3.3206937409324424,0.0
177,1,1,2,45.0,pass,1125.0,3.0,-28.0,0.3287434845638253,0.4304516171928477,2.7840448529419275,0.0
178,1,0,15,55.0,pass,1062.0,3.0,0.0,0.30528019947519924,0.2907487938516615,0.9039580115540016,0.0
179,1,0,10,99.0,pass,273.0,3.0,3.0,0.04290934781006772,0.09076646156746504,-1.4269624470131703,0.0
180,1,0,13,54.0,pass,813.0,3.0,-21.0,0.30243672481473843,0.29540921603174536,1.1029663818786712,0.0
181,1,0,3,20.0,pass,654.0,3.0,17.0,0.4760285543769591,0.3900438856341932,3.642248206022572,1.0
182,1,0,4,14.0,pass,970.0,3.0,-11.0,0.5345714780171615,0.3697467853120181,3.737593140702928,0.0
183,1,0,11,74.0,pass,365.0,3.0,-17.0,0.12978989282714307,0.18192074763058846,-0.3402502636938207,1.0
184,0,0,2,2.0,pass,120.0,3.0,-25.0,0.2748481042066636,0.5834972362840999,4.747025321642743,1.0
185,1,0,14,49.0,pass,1522.0,3.0,3.0,0.3499267888241944,0.3047537966599695,1.3563694760750606,0.0
186,1,0,4,37.0,pass,972.0,3.0,-7.0,0.3970282947332987,0.391852986953146,2.909239082395549,0.0
187,1,0,26,96.0,pass,1705.0,3.0,0.0,0.07896136176935711,0.12228719443525438,-3.119752182119747,0.0
188,1,0,21,69.0,pass,449.0,3.0,-21.0,0.1713705185526589,0.19046642611141984,-0.3280264588129709,1.0
189,1,0,9,44.0,pass,363.0,3.0,10.0,0.3076480212492647,0.2843314369148308,1.8102003664918809,0.0
190,1,0,10,70.0,pass,57.0,3.0,0.0,0.11319323927803218,0.08943075190798509,0.4739888405795151,0.0
191,1,0,12,80.0,pass,1730.0,3.0,10.0,0.14529719020079787,0.2106692791533621,-1.5096707071958848,0.0
192,1,0,7,53.0,pass,158.0,3.0,-13.0,0.18682093645272568,0.21175975047687806,1.0432748870358637,1.0
193,1,1,15,31.0,pass,927.0,3.0,0.0,0.4780995798943671,0.3153882857810634,2.647548879452601,0.0
194,0,0,5,5.0,pass,13.0,3.0,-4.0,0.4953848102792745,0.28967183445927325,3.4445463391428928,0.0
195,1,0,9,87.0,pass,112.0,3.0,12.0,0.06824018378392448,0.07177229173273808,0.026349112634151628,1.0
196,1,0,8,46.0,pass,656.0,3.0,-4.0,0.3385441065067328,0.32906779323990026,1.9547513726066168,1.0
197,1,0,7,43.0,pass,1249.0,3.0,3.0,0.3775177754637586,0.3555339626928519,2.2407341240871532,0.0
198,1,0,8,25.0,pass,849.0,3.0,-4.0,0.4943489703081658,0.3454190594254781,3.164723800321676,1.0
199,1,0,10,10.0,pass,131.0,3.0,3.0,0.5207479273825258,0.30886385772537106,3.5541680059204404,0.0
200,1,1,9,63.0,pass,1257.0,3.0,0.0,0.2449972063886521,0.29619516076815,0.4206805176076385,0.0
201,1,0,9,33.0,pass,1076.0,3.0,9.0,0.451672090148933,0.34516334063680154,2.7530016835950506,0.0
202,1,0,10,39.0,pass,1566.0,3.0,-14.0,0.4153227752670807,0.3350461722162917,2.273788721304149,0.0
203,1,0,1,65.0,pass,70.0,3.0,-18.0,0.12433348895525165,0.15635780423636828,1.0952778415348654,1.0
204,1,0,3,71.0,pass,752.0,3.0,4.0,0.1756534935021164,0.3157664328688922,0.4857976517168698,1.0
205,1,0,11,80.0,pass,712.0,3.0,-7.0,0.1364995697628678,0.2078824447985728,-1.0427508735693525,1.0
206,1,0,9,33.0,pass,16.0,3.0,-11.0,0.3302749999208897,0.15114593379707209,1.8133078181370863,0.0
207,0,0,12,72.0,pass,1710.0,3.0,0.0,0.18927955131864072,0.2426488107373856,-0.7556251706344623,0.0
208,1,0,5,11.0,pass,433.0,3.0,-8.0,0.5290050060657092,0.3364698732488651,3.5676592828949047,0.0
209,1,0,3,68.0,pass,346.0,3.0,6.0,0.14600582811767102,0.25345325523154594,0.6529569267542397,1.0
210,0,0,9,63.0,pass,1675.0,3.0,0.0,0.24384792006166164,0.2913587145730192,0.2999673257041868,1.0
211,1,0,6,20.0,pass,1634.0,3.0,-23.0,0.5225219623202942,0.3537434746010834,3.396858645521183,0.0
212,1,0,11,71.0,pass,969.0,3.0,-7.0,0.19371976959687465,0.2548542221462283,-0.3710105205535996,0.0
213,1,0,10,28.0,pass,201.0,3.0,2.0,0.3803234535209966,0.2689647626659128,2.3993828589920594,1.0
214,1,1,10,33.0,pass,1263.0,3.0,-11.0,0.4568737706587782,0.33879133456077964,2.687539148252505,0.0
215,1,0,14,44.0,pass,464.0,3.0,9.0,0.3381487432852456,0.2808258244041865,1.723999044498195,0.0
216,1,0,9,49.0,pass,1596.0,3.0,-21.0,0.3411831993245008,0.3290505321964913,1.5797575529825258,1.0
217,1,0,4,38.0,pass,1336.0,3.0,-1.0,0.3950080797805191,0.39189878852530097,2.8212681493932465,0.0
218,1,0,3,3.0,pass,457.0,3.0,5.0,0.3708022834555271,0.5567575199968787,4.82463588223149,1.0
219,1,0,15,85.0,pass,175.0,3.0,4.0,0.06368299819163037,0.09888010841492688,-0.7906413125858884,0.0
220,1,0,9,29.0,pass,122.0,3.0,-4.0,0.3402918836049029,0.2511040473492267,2.200245249079348,0.0
221,1,0,12,50.0,pass,229.0,3.0,10.0,0.23345816994501456,0.22205868646251106,1.1317254405610286,0.0
222,0,0,2,23.0,pass,1590.0,3.0,-7.0,0.4596824726365693,0.4227948178754146,3.7245021882535663,1.0
223,1,0,3,19.0,pass,564.0,3.0,3.0,0.4747493586942012,0.383999268527244,3.6258808270769687,1.0
224,1,0,2,69.0,pass,1519.0,3.0,9.0,0.1924854984472133,0.3612371190575182,0.7571352968542366,0.0
225,1,1,10,45.0,pass,96.0,3.0,-14.0,0.2815502289772614,0.15096967075454468,1.5374585163717618,1.0
226,1,0,8,55.0,pass,1265.0,3.0,0.0,0.2972439958597319,0.3264145605113847,1.2193780846005309,1.0
227,1,0,7,61.0,pass,373.0,3.0,11.0,0.19526398035291234,0.2489583379943129,0.7607164968625346,1.0
228,1,0,29,62.0,pass,1553.0,3.0,0.0,0.26168634373216026,0.2345025900989957,-0.2511107022297894,0.0
229,1,0,4,52.0,pass,342.0,3.0,-7.0,0.23509226378276396,0.2978187965623744,1.610352077034424,0.0
230,1,1,5,80.0,pass,578.0,3.0,10.0,0.12469951613681228,0.2295418408026975,-0.5228208870502935,0.0
231,1,0,4,35.0,pass,1022.0,3.0,1.0,0.4108725235976151,0.39261721090865065,3.0134266904627656,1.0
232,1,0,20,20.0,pass,701.0,3.0,3.0,0.6766852238294985,0.2524157428660093,3.5496371402697475,0.0
233,1,1,8,19.0,pass,125.0,3.0,-16.0,0.4148413046636216,0.2696226286091962,2.6998640774006386,1.0
234,1,0,6,33.0,pass,908.0,3.0,-7.0,0.4344976852274721,0.3670523744046648,2.9314697069663285,1.0
235,1,0,7,19.0,pass,663.0,3.0,4.0,0.5169348121267519,0.3415061288785817,3.3795910335059176,0.0
236,1,0,9,10.0,pass,187.0,3.0,-3.0,0.5065249005796559,0.2781237501925705,3.1207929016656064,0.0
237,1,0,4,4.0,pass,1314.0,3.0,6.0,0.44194273610419466,0.5123458185555811,4.701733591924628,0.0
238,1,0,1,51.0,pass,1628.0,3.0,3.0,0.2770764982788767,0.4620904170454829,2.689666116339164,1.0
239,1,0,6,21.0,pass,1118.0,3.0,0.0,0.5140449418182835,0.3585953276427961,3.4159653266934527,0.0
240,1,0,6,51.0,pass,1177.0,3.0,-3.0,0.31861995388114944,0.3528440015644858,1.7389378187696551,0.0
241,1,0,1,83.0,pass,57.0,3.0,0.0,0.06174127079217868,0.10259405203573888,0.4583815742916752,1.0
242,1,0,18,40.0,pass,729.0,3.0,-3.0,0.4073779099406097,0.29752100688424804,2.0065845387677625,0.0
243,1,0,4,25.0,pass,1290.0,3.0,7.0,0.4755661876121297,0.3864167125129687,3.4229427602251588,1.0
244,1,0,9,63.0,pass,349.0,3.0,-1.0,0.18142117377188488,0.2250092450473769,0.4947648763758961,1.0
245,1,0,10,49.0,pass,530.0,3.0,-7.0,0.3065106665477437,0.2971437510051938,1.5699340853751031,1.0
246,1,0,8,78.0,pass,1209.0,3.0,16.0,0.15590099796396836,0.2446905261129703,-0.9179846303306832,0.0
247,1,0,6,37.0,pass,175.0,3.0,0.0,0.2932498619786362,0.2690248812809537,2.043306971866753,0.0
248,1,0,9,62.0,pass,423.0,3.0,6.0,0.2013654954454404,0.2454024764779153,0.5918098308814217,0.0
249,1,0,10,39.0,pass,1200.0,3.0,-2.0,0.4146819498087977,0.33799205057632953,2.338862500257952,1.0
250,1,0,4,5.0,pass,147.0,3.0,-21.0,0.4998351553473352,0.30786062325423513,3.400127016157746,1.0
251,1,1,5,61.0,pass,819.0,3.0,6.0,0.2416932920057915,0.32941711673208784,1.0479306428419195,1.0
252,1,0,9,61.0,pass,1668.0,3.0,0.0,0.2571615221822583,0.2979696310238283,0.4924629601275148,0.0
253,1,0,6,48.0,pass,1443.0,3.0,0.0,0.3398350185195255,0.3566027721137203,1.9197214155027085,0.0
